AA_CRSE;NUM_CRSE_PERM;NUM_CRSE_DIV;NUM_CRSE_DUPL;NUM_CRSE_PGM;LB_CRSE;D_REU;C_FED;N_ORD_HIP;NUM_ID_SOC;Y_CRSE;Y_QUALIF;C_PARCO;C_CRD;DIST_PARCO;C_CATEG_CRSE;C_Y_CRSE;C_Y_CRSE_2;C_Y_CRSE_3;C_Y_CRSE_4;C_Y_CRSE_5;C_DIS;C_SP;C_MEET;C_CHAL;Z_MAX_PART;Z_MIN_PART;NUM_CRSE_PMH;NUM_CRSE_PMU;H_DEB_OPER;H_DEP_CRSE;I_CND_ICPT;I_CND_VAL;C_BRME_DECL;C_DECL_MNTE;REF_CRSE_1;REF_CRSE_2;REF_CRSE_3;I_CRSE_EVT_PMU;C_PMU;C_PMH;I_ELIM_PART;C_ETAT_VAL_CRSE;D_MAJ_ETA_AVCT_CRS;Z_ENG_CRSE;Z_ENG_NUL;Z_ENG_NON_VAL;Z_ENG_SUPL;Z_FORF_1;Z_FORF_2;Z_FORF_3;Z_FORF_4;Z_FORF_5;Z_NDP;Z_ANUL_PART;Z_DECL_PART;Z_ELIM_PRIO;Z_ELIM_RETI;Z_DPNP;Z_DPNP_CF;Z_DPNP_CERTF_VETO;Z_DPNP_SJ;Z_CH_DPNP_AU;Z_CH_TOMB_HAI_ESS;C_CRI_AG;C_CRI_SEXE;C_CRI_RACE;I_CND_G_DROIT_PRIM;C_CRI_LI_NAI;C_CRI_LI;D_DEB_ENTR_CND_G;C_CRI_PROP;I_CND_G_BREE;CND_G_VALE_MIN;CND_G_VALE_MAX;C_CRI_MNTE;C_CRSE_BT;I_CND_SDC_ART_115;VAL_PX_NOMI;C_REPART_PX;I_CRSE_FC;D_PUB_PDS;HH_PUB_PDS;C_ETAT_VAL_PUB;REF_LIM;PDS_MIN_HDC;PDS_MAX_HDC;CND_P_CRI_AG_1;CND_P_VALE_PDS_1;CND_P_CRI_AG_2;CND_P_VALE_PDS_2;CND_P_CRI_AG_3;CND_P_VALE_PDS_3;I_CRSE_REPSUP;CATEG_HIPP;AUPREMIER;I_PDS_MIN;Z_ENG_SUPL_2;C_CLA_CRSE;C_M_DEPART;Z_DPNP_DEPART;Z_ENG_2;D_MAJ_TS
2007;4620;0;0;3018;GRANDE COURSE DE HAIES DE CAGNES;20070107;06;04;516486;PA;PA;10;;4300;54;;;;;;H;O;0001;;16;1;5;6;1540;1605;O;V;100;MO;0;0;0;P;02;T;;PV;20070226;36;0;0;0;13;0;0;0;0;10;4;9;0;0;1;0;1;0;0;0;50;7;19;N;;;0;;N;0;0;;L;N;75000;011;O;0;10;;0;610;0;55;650;60;670;;0;;1N;36000;;0;;;0;0;2017-02-05 01:27:42
2007;4611;0;0;3019;PRIX CHRISTIAN DE L'HERMITE GRAND STEEPLE-CHASE DES 4 ANS;20070107;06;04;516486;PA;PA;06;;3800;54;;;;;;S;O;0001;;16;1;6;2;1335;1400;O;V;100;MO;0;0;0;P;99;G;;PV;20070126;19;0;0;0;6;0;0;0;0;3;3;7;0;0;0;0;0;0;0;0;44;7;19;N;;;0;;N;0;0;;L;N;60000;011;O;0;0;;0;610;0;44;650;;0;;0;;1N;28800;;0;;;0;0;2017-02-05 01:27:42
2007;4639;0;0;3020;GRAND PRIX DE LA VILLE DE NICE;20070107;06;04;516486;PA;PA;09;;4600;60;;;;;;S;O;0001;;16;1;7;5;1510;1535;O;V;100;MO;0;0;0;P;02;T;;PV;20070820;26;0;0;0;6;0;0;0;0;9;1;10;0;0;0;0;0;0;0;0;50;7;19;N;;;0;;N;0;0;;K;N;140000;012;O;0;10;;0;610;0;55;630;60;650;;0;;1N;63000;;0;;;0;0;2017-02-05 01:27:42
2007;4592;0;0;3037;PRIX D'OLORON;20070108;05;39;516685;PA;PA;04;;3500;54;;;;;;H;O;0002;;18;1;5;2;1345;1410;N;V;100;MO;0;0;0;P;06;T;;PV;20070111;22;0;0;0;5;0;0;0;0;1;0;16;0;0;0;0;0;0;0;0;44;4;39;O;;;0;;N;0;0;;;N;30000;011;O;0;0;;0;610;0;44;660;;0;;0;;1N;14400;;0;;;0;0;2017-02-05 01:27:42
2007;93394;0;1;3038;PRIX DE BIDART;20070108;05;39;516685;PA;PA;04;;3500;54;02;;;;;H;O;0002;;18;1;6;4;1445;1510;N;V;100;MO;0;0;0;P;02;T;;PV;20070525;39;1;1;0;20;0;0;0;0;4;2;11;0;0;1;0;1;0;0;0;44;3;19;N;;;0;;N;0;0;;;N;30000;011;O;0;0;;0;610;0;44;640;;0;;0;;1N;14400;;0;;;0;0;2017-02-05 01:27:42
2007;97110;0;0;3039;PRIX DE LA BASTIDE;20070108;05;39;516685;PA;PA;3B;;4600;54;;;;;;C;O;0002;;18;1;7;3;1415;1440;O;V;100;MO;0;0;0;P;02;T;;PV;20070131;23;0;0;0;7;0;0;0;0;5;0;11;0;0;0;0;0;0;0;0;60;7;19;N;;;0;;N;0;0;;;N;26000;011;O;0;0;;0;610;0;60;660;;0;;0;;1N;12480;;0;;;0;0;2017-02-05 01:27:42
2007;95649;0;0;3163;PRIX D'ABERE;20070108;05;39;516685;PA;PA;Z3;D;1900;54;02;;;;;P;P;0002;;18;1;1;8;1650;1715;O;V;100;MO;0;0;0;P;02;T;;PV;20070125;23;0;1;1;5;0;0;0;0;2;2;13;0;0;0;0;0;0;0;0;33;3;11;N;;;0;;N;0;0;;G;O;13000;002;O;0;0;;0;0;0;33;580;;0;;0;;1N;6500;;0;;;0;0;2017-02-05 01:27:42
2007;95654;0;0;3164;PRIX D'ANDOINS;20070108;05;39;516685;PA;PA;Z3;D;1900;54;02;;;;;P;P;0002;;18;1;2;5;1515;1540;O;V;100;MO;0;0;0;P;02;T;;PV;20070111;14;0;0;2;1;0;0;0;0;1;0;12;0;0;0;0;0;0;0;0;33;4;11;N;;;0;;N;0;0;;G;O;13000;002;O;0;0;;0;0;0;33;580;;0;;0;;1N;6500;;0;;;0;0;2017-02-05 01:27:42
2007;96143;0;0;3165;PRIX D'OGEU LES BAINS;20070108;05;39;516685;PA;PA;Z2;D;1500;40;;;;;;P;P;0002;;18;1;3;1;1315;1340;N;V;100;MO;260;0;0;P;02;T;;PV;20070712;11;0;0;0;1;0;0;0;0;1;0;9;0;0;0;0;0;0;0;0;44;7;11;N;;;0;;N;0;0;;;O;18000;002;O;20070102;93000;V;0;510;0;44;0;;0;;0;;1N;9000;N;0;;;0;0;2017-02-05 01:27:42
2007;96146;0;0;3166;PRIX D'ARAUJUZON;20070108;05;39;516685;PA;PA;Z3;D;1900;31;;;;;;P;P;0002;;18;1;4;7;1620;1645;N;V;100;MO;0;0;0;P;06;T;O;PV;20070111;30;0;0;0;3;0;0;0;0;6;1;18;1;1;0;0;0;0;0;0;44;7;11;N;;;0;;N;0;0;;;O;14000;002;O;0;0;;0;0;0;44;560;;0;;0;;1N;7000;;0;;;0;0;2017-02-05 01:27:42
2007;4635;0;0;3021;PRIX DE L 'ILE ROUSSE;20070109;06;04;516486;PA;PA;05;;3600;54;;;;;;H;O;0001;;16;1;1;1;1245;1310;N;V;100;MO;0;0;0;P;02;;;PV;20070126;28;0;1;0;6;0;0;0;0;11;2;8;0;0;0;0;0;0;0;0;44;4;19;N;;;0;;N;0;0;;;N;28000;011;O;0;0;;0;610;0;44;640;;0;;0;;1N;13440;;0;;;0;0;2017-02-05 01:27:42
2007;8797;0;0;3022;PRIX DES ILES SANGUINAIRES;20070109;06;04;516486;PA;PA;05;;3600;54;;;;;;H;O;0001;;16;1;2;3;1345;1410;N;V;100;MO;0;0;0;P;06;;;PV;20070111;37;1;2;0;9;0;0;0;0;7;2;16;0;0;3;0;3;0;0;0;44;3;19;N;;;0;;N;0;0;;;N;28000;011;O;0;0;;0;610;0;44;640;;0;;0;;1N;13440;;0;;;0;0;2017-02-05 01:27:42
2007;4638;0;0;3023;PRIX ROMANTISME;20070109;06;04;516486;PA;PA;07;;3800;40;;;;;;H;O;0001;;16;1;3;6;1515;1540;N;V;100;MO;70;90;0;P;40;;;PV;20070403;46;0;5;0;18;0;0;0;0;11;0;12;0;0;1;0;1;0;0;0;50;7;19;N;;;0;;N;0;0;;;N;30000;011;O;20070103;103000;V;0;620;0;55;0;60;0;;0;;1N;14400;N;0;;;0;0;2017-02-05 01:27:42
2007;97094;0;0;3024;PRIX DES ILES DE PORQUEROLLES;20070109;06;04;516486;PA;PA;05;;3600;54;;;;;;H;O;0001;;16;1;4;5;1445;1510;O;V;100;MO;0;0;0;P;02;;;PV;20070403;40;0;4;1;9;0;0;0;0;13;1;13;0;0;1;0;1;0;0;0;50;7;19;N;;;0;;N;0;0;;;N;28000;011;O;0;0;;0;610;0;55;650;60;670;;0;;1N;13440;;0;;;0;0;2017-02-05 01:27:42
2007;95689;0;0;3025;PRIX DES ILES DE LERINS;20070109;06;04;516486;PA;PA;05;;3700;54;;;;;;S;O;0001;;16;1;5;4;1415;1440;O;V;100;MO;0;0;0;P;02;;;PV;20070226;26;0;2;0;6;0;0;0;0;6;1;11;0;0;2;0;2;0;0;0;55;7;19;N;;;0;;N;0;0;;;N;30000;011;O;0;0;;0;610;0;55;650;;0;;0;;1N;14400;;0;;;0;0;2017-02-05 01:27:42
2007;92639;0;0;3026;PRIX DES ILES D'OR;20070109;06;04;516486;PA;PA;05;;3700;31;;;;;;S;O;0001;;16;1;6;2;1315;1340;N;V;100;MO;0;0;0;P;02;;;PV;20070403;43;0;0;1;10;0;0;0;0;21;1;11;0;0;0;0;0;0;0;0;50;7;19;N;;;0;;N;0;0;;;N;16000;011;O;0;0;;0;610;0;55;650;60;670;;0;;1N;7680;;0;;;0;0;2017-02-05 01:27:42
2007;96700;0;0;3027;PRIX MICHEL LINARES;20070109;06;04;516486;PA;PA;08;;4300;54;;;;;;S;O;0001;;16;1;7;7;1545;1615;N;V;100;MO;0;0;0;P;02;;;PV;20070227;24;0;0;1;6;0;0;0;0;6;1;11;0;0;0;0;0;0;0;0;60;7;19;N;;;0;;N;0;0;;;N;30000;011;O;0;0;;0;610;0;60;660;;0;;0;;1N;14400;;0;;;0;0;2017-02-05 01:27:42
2007;4608;0;0;3040;PRIX PMU LA VIEILLE AUBERGE-ARZACQ (PRIX DU PIC DU MIDI);20070110;05;39;516685;PA;PA;04;;3500;40;;;;;;H;O;0002;;18;1;5;8;1635;1700;N;V;100;MO;80;0;0;P;06;T;;PV;20070910;31;1;2;0;10;0;0;0;0;2;2;14;0;0;2;0;1;0;0;0;55;7;19;N;;;0;;N;0;0;;;N;48000;011;O;20070104;103000;V;0;620;0;55;0;;0;;0;;1N;23040;N;0;;;0;0;2017-02-05 01:27:42
2007;4604;0;0;3041;PRIX JOSEPH BARRON;20070110;05;39;516685;PA;PA;06;;4100;31;;;;;;H;O;0002;;18;1;6;4;1430;1455;N;V;100;MO;0;0;0;P;02;T;;PV;20080522;48;1;0;0;15;0;0;0;0;14;2;16;0;0;1;0;1;0;0;0;50;7;19;N;;;0;;N;0;0;;;N;16000;011;O;0;0;;0;610;0;55;650;60;670;;0;;1N;7680;;0;;;0;0;2017-02-05 01:27:42
2007;97111;0;0;3042;PRIX DE SAMES;20070110;05;39;516685;PA;PA;12;;3400;54;;;;;;S;O;0002;;18;1;7;2;1330;1355;N;V;100;MO;0;0;0;P;02;T;;PV;20070126;49;0;0;0;18;0;0;0;0;13;1;17;0;0;4;0;2;0;0;0;45;4;19;N;;;0;;N;0;0;;;N;30000;011;O;0;0;;0;610;0;44;640;55;680;;0;;1N;14400;;0;;;0;0;2017-02-05 01:27:42
2007;4593;0;0;3043;PRIX CASINO DE PAU-GROUPE TRANCHANT (PRIX AUGUSTE DE CASTELBAJAC);20070110;05;39;516685;PA;PA;20;;4000;42;;;;;;S;O;0002;;18;1;8;6;1530;1600;N;V;100;MO;60;80;0;E;13;T;O;PV;20070115;55;4;0;0;11;0;0;0;0;13;6;18;3;0;1;0;1;0;0;0;50;7;19;N;;;0;;N;0;0;;;N;90000;012;O;20070104;103000;V;0;620;0;55;0;60;0;;0;;1N;40500;N;0;;;0;0;2017-02-05 01:27:42
2007;95985;0;0;3167;PRIX ETIENNE POLLET;20070110;05;39;516685;PA;PA;Z2;D;1500;54;;;;;;P;P;0002;;18;1;1;1;1300;1325;O;V;100;MO;0;0;0;P;02;T;;PV;20070509;22;0;1;0;6;0;0;0;0;4;1;10;0;0;0;0;0;0;0;0;33;7;11;N;;;0;;N;0;0;;F;O;18000;002;O;0;0;;0;0;0;33;565;;0;;0;;1N;9000;;0;;;0;0;2017-02-05 01:27:42
2007;95660;0;0;3168;PRIX DE THEZE;20070110;05;39;516685;PA;PA;Z6;D;2400;40;;;;;;P;P;0002;;18;1;2;3;1400;1425;N;V;100;MO;270;0;0;P;02;T;;PV;20070320;25;1;1;0;4;0;0;0;0;5;2;12;0;0;0;0;0;0;0;0;44;7;11;N;;;0;;N;0;0;;;O;18000;002;O;20070104;93000;V;0;510;0;44;0;;0;;0;;1N;9000;N;0;;;0;0;2017-02-05 01:27:42
2007;96706;10;0;3169;PRIX DU CONSEIL GENERAL DES PYRENEES ATLANTIQUES;20070110;05;39;516685;PA;PA;Z6;D;2400;44;;;;;;P;P;0002;;17;1;3;5;1500;1525;N;V;100;MO;285;0;0;P;02;T;;PV;20070802;44;0;5;0;5;0;0;0;0;13;4;17;0;0;1;0;0;0;1;0;50;7;19;N;;;0;;N;0;0;;;O;18000;002;O;20070104;93000;V;0;510;0;50;0;;0;;0;;1N;9000;N;0;;;0;0;2017-02-05 01:27:42
2007;96706;20;0;3170;PRIX DE MAUCOR;20070110;05;39;516685;PA;PA;Z6;D;2400;44;;;;;;P;P;0002;;16;5;4;7;1605;1630;N;V;100;MO;370;0;0;P;02;T;;PV;20070207;16;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;50;7;19;N;;;0;;N;0;0;;;O;16000;002;O;20070104;93000;V;0;510;0;50;0;;0;;0;;1N;8000;N;0;;;0;0;2017-02-05 01:27:42
2007;98525;0;0;7;PRIX DU TAILLIS;20070111;00;03;560002;PA;PA;Z6;D;2400;54;;;;;;P;P;0005;;16;1;7;8;1650;1715;O;M;100;MO;0;0;0;P;02;T;;PV;20070115;51;0;2;0;14;0;0;0;0;15;4;16;0;0;0;0;0;0;0;0;50;7;11;N;;;0;;N;0;0;;;O;16000;002;N;0;0;;0;0;0;50;560;;0;;0;R;1N;8000;;0;;;0;0;2017-02-05 01:27:42
2007;98531;0;0;9;PRIX DES CASTILLETS;20070111;00;03;560002;PA;PA;Z1;D;1500;31;;;;;;P;P;0005;;16;1;1;1;1310;1340;O;V;100;MO;0;0;0;P;02;T;;PV;20070115;23;0;2;0;2;0;0;0;0;5;1;13;0;0;1;0;1;0;0;0;33;3;11;N;;;0;;N;0;0;24;F;N;14000;002;N;0;0;;0;0;0;33;550;;0;;0;R;1N;7000;;0;;;0;0;2017-02-05 01:27:42
2007;98534;0;0;17;PRIX DU VAL;20070111;00;33;560002;PA;PA;Z4;D;1900;54;;;;;;P;P;0005;;18;1;1;1;1100;1120;O;V;100;MO;0;0;0;P;02;T;O;PV;20070116;52;0;1;0;11;0;0;0;0;11;1;18;8;2;0;0;0;0;0;0;33;3;11;N;;;0;;N;0;0;;F;O;17000;002;N;0;0;;0;0;0;33;580;;0;;0;R;1N;8500;;0;;;0;0;2017-02-05 01:27:42
2007;98040;0;0;24;PRIX DE GOUFFERN;20070111;00;33;560002;PA;PA;Z8;D;3400;40;;;;;;P;P;0005;;16;1;8;4;1215;1235;O;M;100;MO;320;0;0;P;06;T;;PV;20070115;18;0;0;0;0;0;0;0;0;0;2;16;0;0;0;0;0;0;0;0;50;7;11;N;;;0;;N;0;0;;;O;15000;002;N;20070105;93000;V;320;510;0;50;0;;0;;0;R;1N;7500;N;0;;;0;0;2017-02-05 01:27:42
2007;98545;0;0;27;PRIX DU LOGIS SAINT-GERMAIN;20070111;00;03;560002;PA;PA;Z6;D;2400;54;;;;;;P;P;0005;;16;1;2;7;1620;1645;O;M;100;MO;0;0;0;P;02;T;O;PV;20070115;36;1;0;0;4;0;0;0;0;13;1;16;0;1;0;0;0;0;0;0;44;3;11;N;;;0;;N;0;0;;;O;16000;002;N;0;0;;0;0;0;44;580;;0;;0;R;1N;8000;;0;;;0;0;2017-02-05 01:27:42
2007;98527;0;0;30;PRIX DE MESLERIE;20070111;00;33;560002;PA;PA;Z4;D;1900;54;;;;;;P;P;0005;;18;1;4;2;1125;1145;O;M;100;MO;0;0;0;P;02;T;;PV;20070207;41;0;2;0;10;0;0;0;0;13;0;16;0;0;1;0;1;0;0;0;50;7;11;N;;;0;;N;0;0;27;;O;16000;002;N;0;0;;0;0;0;50;570;;0;;0;R;1N;8000;;0;;;0;0;2017-02-05 01:27:42
2007;98622;0;0;38;PRIX DE LA HAIE NEUVE;20070111;00;03;560002;PA;PA;Z6;D;2400;54;;;;;;P;P;0005;;16;1;3;3;1415;1440;O;M;100;MO;0;0;0;P;02;T;;PV;20070115;15;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;44;4;11;N;;;0;;N;0;0;;;O;16000;002;N;0;0;;0;0;0;44;580;;0;;0;R;1N;8000;;0;;;0;0;2017-02-05 01:27:42
2007;98619;0;0;39;PRIX DE CRENNES;20070111;00;03;560002;PA;PA;Z4;D;1900;31;;;;;;P;P;0005;;18;1;6;2;1345;1410;O;M;100;MO;0;0;0;P;02;T;;PV;20070115;16;1;0;1;0;0;0;0;0;3;2;10;0;0;0;0;0;0;0;0;44;3;11;N;;;0;;N;0;0;;;O;13000;002;N;0;0;;0;0;0;44;560;;0;;0;;1N;6500;;0;;;0;0;2017-02-05 01:27:42
2007;98620;10;0;40;PRIX DE GACE;20070111;00;03;560002;PA;PA;Z6;D;2400;46;;;;;;P;P;0005;;13;1;3;5;1515;1540;O;M;100;MO;280;0;0;P;02;T;;PV;20070207;32;1;7;0;2;0;0;0;0;9;0;13;0;0;0;0;0;0;0;0;44;7;11;N;;;0;;N;0;320;;;O;17000;002;N;20070105;93000;V;0;510;0;44;0;;0;;0;;1N;8500;N;0;;;0;0;2017-02-05 01:27:42
2007;98620;20;0;41;PRIX D'EXMES;20070111;00;03;560002;PA;PA;Z6;D;2400;46;;;;;;P;P;0005;;12;8;5;6;1545;1615;O;M;100;MO;345;0;0;P;02;T;;PV;20070115;12;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;44;7;11;N;;;0;;N;0;320;;;O;15000;002;N;20070105;93000;V;0;510;0;44;0;;0;;0;;1N;7500;N;0;;;0;0;2017-02-05 01:27:42
2007;98618;0;0;43;PRIX DE PIENCOURT;20070111;00;03;560002;PA;PA;Z6;D;2400;31;;;;;;P;P;0005;;16;1;4;4;1445;1510;O;M;100;MO;0;0;0;P;06;T;O;PV;20070207;54;0;0;2;10;0;0;0;0;14;1;16;8;5;2;0;2;0;0;0;50;7;11;N;;;0;;N;0;0;24;;N;13000;002;N;0;0;;0;0;0;50;560;;0;;0;R;1N;6500;;0;;;0;0;2017-02-05 01:27:42
2007;98621;0;0;44;PRIX DE LA VALLEE;20070111;00;33;560002;PA;PA;Z4;D;1900;54;;;;;;P;P;0005;;18;1;2;3;1150;1210;O;V;100;MO;0;0;0;P;02;T;O;PV;20070115;58;0;1;0;13;0;0;0;0;6;2;18;14;4;1;0;0;0;0;0;33;4;11;N;;;0;;N;0;0;;F;O;17000;002;N;0;0;;0;0;0;33;580;;0;;0;R;1N;8500;;0;;;0;0;2017-02-05 01:27:42
2007;6353;0;0;3044;PRIX EMILE LESTORTE;20070112;05;39;516685;PA;PA;04;;3500;54;;;;;;H;O;0002;;18;1;4;3;1445;1510;O;V;100;MO;0;0;0;P;06;T;;PV;20070117;23;0;0;0;2;0;0;0;0;3;3;15;0;0;0;0;0;0;0;0;40;7;35;O;;;0;;N;0;0;;;N;20000;011;O;0;0;;0;630;0;44;650;55;670;60;690;;1N;9600;;0;;;0;0;2017-02-05 01:27:42
2007;4603;0;0;3045;PRIX DE PEYREHORADE;20070112;05;39;516685;PA;PA;19;;3900;54;;;;;;S;O;0002;;18;1;5;1;1345;1410;O;V;100;MO;0;0;0;P;99;G;;PV;20070117;24;0;0;0;14;0;0;0;0;3;0;7;0;0;0;0;0;0;0;0;44;7;19;N;;;0;;N;0;0;;;N;34000;011;O;0;0;;0;610;0;44;650;;0;;0;;1N;16320;;0;;;0;0;2017-02-05 01:27:42
2007;96703;0;0;3046;PRIX CHARLES DE GINESTET;20070112;05;39;516685;PA;PA;21;;4600;54;;;;;;S;O;0002;;18;1;6;6;1620;1645;O;V;100;MO;0;0;0;P;02;T;;PV;20070117;18;0;0;0;5;0;0;0;0;2;1;10;0;0;0;0;0;0;0;0;50;7;35;O;;;0;;N;0;0;;;N;32000;011;O;0;0;;0;630;0;55;650;60;670;;0;;1N;15360;;0;;;0;0;2017-02-05 01:27:42
2007;4609;0;0;3047;PRIX BANQUE POUYANNE (PX MAURICE FAGALDE);20070112;05;39;516685;PA;PA;32;;4100;54;;;;;;C;O;0002;;18;1;7;2;1415;1440;N;V;100;MO;0;0;0;P;02;T;;PV;20070223;20;0;1;0;7;0;0;0;0;2;0;10;0;0;1;0;1;0;0;0;66;7;19;N;;;0;;N;0;0;;;N;26000;011;O;0;0;;0;610;0;66;690;;0;;0;;1N;12480;;0;;;0;0;2017-02-05 01:27:42
2007;95981;0;0;3171;PRIX D'ACCOUS;20070112;05;39;516685;PA;PA;Z2;D;1500;31;;;;;;P;P;0002;;18;1;1;5;1545;1615;N;V;100;MO;0;0;0;P;02;T;;PV;20070228;14;0;0;2;0;0;0;0;0;4;0;10;0;0;0;0;0;0;0;0;33;3;11;N;;;0;;N;0;0;;F;O;14000;002;O;0;0;;0;0;0;33;550;;0;;0;;1N;7000;;0;;;0;0;2017-02-05 01:27:42
2007;95662;0;0;3172;PRIX DE BETHARRAM;20070112;05;39;516685;PA;PA;Z1;D;1300;54;;;;;;P;P;0002;;18;1;2;4;1515;1540;O;V;100;MO;0;0;0;P;99;T;;PV;20070117;26;0;2;0;9;0;0;0;0;5;3;7;0;0;1;0;1;0;0;0;40;7;11;N;;;0;;N;0;0;;;O;18000;002;O;0;0;;0;0;0;40;560;;0;;0;;1N;9000;;0;;;0;0;2017-02-05 01:27:42
2007;98070;0;0;3173;PRIX DE LAROIN;20070112;05;39;516685;PA;PA;Z3;D;1900;31;;;;;;P;P;0002;;18;1;3;7;1650;1715;N;V;100;MO;0;0;0;P;06;T;O;PV;20070705;31;0;0;0;2;0;0;0;0;8;1;18;0;2;0;0;0;0;0;0;50;7;11;N;;;0;;N;0;0;;;O;14000;002;O;0;0;;0;0;0;50;560;;0;;0;;1N;7000;;0;;;0;0;2017-02-05 01:27:42
2007;98533;0;0;18;PRIX DU COTIL;20070113;00;03;560002;PA;PA;Z0;D;1300;31;;;;;;P;P;0005;;16;1;2;1;1320;1345;O;V;100;MO;0;0;0;P;02;T;;PV;20070115;27;0;0;3;5;0;0;0;0;5;1;16;0;0;1;0;1;0;0;0;33;7;11;N;;;0;;N;0;0;;F;O;14000;002;N;0;0;;0;0;0;33;560;;0;;0;R;1N;7000;;0;;;0;0;2017-02-05 01:27:42
2007;98541;0;0;25;PRIX DE L'HAMONERIE;20070113;00;33;560002;PA;PA;Z0;D;1300;54;02;;;;;P;P;0005;;16;1;1;3;1150;1210;O;V;100;MO;0;0;0;P;02;T;;PV;20070208;29;1;0;0;5;0;0;0;0;9;2;12;0;0;1;0;1;0;0;0;33;7;11;N;;;0;;N;0;0;;F;O;17000;002;N;0;0;;0;0;0;33;580;;0;;0;R;1N;8500;;0;;;0;0;2017-02-05 01:27:42
2007;98546;0;0;26;PRIX DU VIEUX PONT;20070113;00;03;560002;PA;PA;Z1;D;1500;54;;;;;;P;P;0005;;16;1;1;2;1350;1415;O;V;100;MO;0;0;0;P;02;T;;PV;20070115;21;0;4;2;3;0;0;0;0;3;0;11;0;0;0;0;0;0;0;0;44;3;11;N;;;0;;N;0;0;;;O;16000;002;N;0;0;;0;0;0;44;580;;0;;0;R;1N;8000;;0;;;0;0;2017-02-05 01:27:42
2007;97970;10;0;29;PRIX DE LA BRECHETIERE;20070113;00;03;560002;PA;PA;Z6;D;2400;44;;;;;;P;P;0005;;16;1;7;7;1620;1650;O;V;100;MO;315;0;0;P;06;T;O;PV;20070321;64;1;5;1;14;0;0;0;0;16;2;16;6;4;2;0;1;0;0;0;50;7;11;N;;;0;;N;0;0;;;O;17000;002;N;20070108;93000;V;310;510;0;50;0;;0;;0;R;1N;8500;N;0;;;0;0;2017-02-05 01:27:42
2007;97970;20;0;32;PRIX DE LA BELLETIERE;20070113;00;03;560002;PA;PA;Z6;D;2400;44;;;;;;P;P;0005;;16;1;8;8;1655;1715;O;V;100;MO;385;0;0;P;02;T;;PV;20070321;16;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;50;7;11;N;;;0;;N;0;0;;;O;15000;002;N;20070108;93000;V;0;510;0;50;0;;0;;0;R;1N;7500;N;0;;;0;0;2017-02-05 01:27:42
2007;98615;0;0;37;PRIX DE LA BARBOTTIERE;20070113;00;03;560002;PA;PA;Z4;D;1900;31;;;;;;P;P;0005;;18;1;3;5;1520;1545;O;V;100;MO;0;0;0;P;02;T;;PV;20070115;30;1;0;0;8;0;0;0;0;8;1;12;0;0;1;0;1;0;0;0;44;4;11;N;;;0;;N;0;0;;;O;13000;002;N;0;0;;0;0;0;44;550;;0;;0;R;1N;6500;;0;;;0;0;2017-02-05 01:27:42
2007;98614;0;0;46;PRIX DU RIL;20070113;00;03;560002;PA;PA;Z4;D;1900;31;;;;;;P;P;0005;;18;1;6;3;1420;1445;O;V;100;MO;0;0;0;P;02;T;O;PV;20070115;52;1;1;0;16;0;0;0;0;12;2;18;1;1;0;0;0;0;0;0;50;7;11;N;;;0;;N;0;0;24;;N;13000;002;N;0;0;;0;0;0;50;560;;0;;0;R;1N;6500;;0;;;0;0;2017-02-05 01:27:42
2007;98626;0;0;47;PRIX DE LA VILIERE;20070113;00;33;560002;PA;PA;Z1;D;1500;54;;;;;;P;P;0005;;16;6;2;1;1100;1120;O;V;100;MO;0;0;0;P;02;T;;PV;20070115;18;0;1;1;1;0;0;0;0;7;0;9;0;0;1;0;1;0;0;0;44;4;11;N;;;0;;N;0;0;;;O;16000;002;N;0;0;;0;0;0;44;580;;0;;0;R;1N;8000;;0;;;0;0;2017-02-05 01:27:42
2007;98623;0;0;48;PRIX DE VALCOUR;20070113;00;33;560002;PA;PA;Z0;D;1300;42;;;;;;P;P;0005;;16;1;3;4;1215;1235;O;V;100;MO;295;0;0;P;06;T;;PV;20070115;25;3;3;0;0;0;0;0;0;3;1;15;0;0;0;0;0;0;0;0;44;7;11;N;;;0;;N;0;330;;;O;17000;002;N;20070108;93000;V;0;510;0;44;0;;0;;0;R;1N;8500;N;0;;;0;0;2017-02-05 01:27:42
2007;98625;10;0;49;PRIX DU BOIS AMIOT;20070113;00;03;560002;PA;PA;Z4;D;1900;44;;;;;;P;P;0005;;10;1;4;4;1450;1515;O;V;100;MO;265;0;0;P;02;T;;PV;20070115;43;2;6;1;13;0;0;0;0;12;0;10;0;0;0;0;0;0;0;0;44;7;11;N;;;0;;N;0;0;;;O;20000;002;N;20070108;93000;R;0;510;0;44;0;;0;;0;R;1N;10000;N;0;;;0;0;2017-02-05 01:27:42
